packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuantity;manufacturedItemQuantityVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;manufacturedDoseFormSpor;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedUnitOfPresentationSpor;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantityLocalVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpId;medicnalProductLocalName;MedicinalProductLocalID;actualTherapeuticMoiety;fullName;atcCodes;atcCodeLabel;atcCodeSpor;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;authorizedPharmaceuticalDoseFormSpor;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationHolderCity;marketingAuthorizationHolderCountry;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;administrableDoseFormSpor;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;pharmaceuticalProductUnitOfPresentationLabel;pharmaceuticalProductUnitOfPresentationSpor;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;routesOfAdministrationSpor;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
37664036;KRUSTAT*28 cpr riv 40 mg;;;;;;;;ITA simvastatin FARTO Srl film-coated tablet 28 x 40mg/;ITA simvastatin FARTO Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;170;ITA simvastatin FARTO Srl film-coated tablet 40mg/;ITA simvastatin FARTO Srl film-coated tablet 40mg/;;;KRUSTAT;KRUSTAT film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;FARTO Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37348051;LIPENIL*28 cpr riv 40 mg;;;;;;;;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;171;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;;;LIPENIL;LIPENIL film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;S.F. GROUP Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37364054;OMISTAT*28 cpr riv 40 mg;;;;;;;;ITA simvastatin AGIPS FARMACEUTICI Srl film-coated tablet 28 x 40mg/;ITA simvastatin AGIPS FARMACEUTICI Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;172;ITA simvastatin AGIPS FARMACEUTICI Srl film-coated tablet 40mg/;ITA simvastatin AGIPS FARMACEUTICI Srl film-coated tablet 40mg/;;;OMISTAT;OMISTAT film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;AGIPS FARMACEUTICI Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37669052;SETORILIN*28 cpr riv 40 mg;;;;;;;;ITA simvastatin ECUPHARMA Srl film-coated tablet 28 x 40mg/;ITA simvastatin ECUPHARMA Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;173;ITA simvastatin ECUPHARMA Srl film-coated tablet 40mg/;ITA simvastatin ECUPHARMA Srl film-coated tablet 40mg/;;;SETORILIN;SETORILIN film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;ECUPHARMA Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37331042;SIMBATRIX*28 cpr riv 40 mg;;;;;;;;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;174;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;;;SIMBATRIX;SIMBATRIX film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;S.F. GROUP Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37640051;SIMVASTATINA GIT*28 cpr riv 40 mg;;;;;;;;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;175;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;ITA simvastatin S.F. GROUP Srl film-coated tablet 40mg/;;;SIMVASTATINA GIT;SIMVASTATINA GIT film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;S.F. GROUP Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37134362;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin SUN PHARMACEUTICAL IND.EU.B.V. film-coated tablet 28 x 40mg/;ITA simvastatin SUN PHARMACEUTICAL IND.EU.B.V. film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;176;ITA simvastatin SUN PHARMACEUTICAL IND.EU.B.V. film-coated tablet 40mg/;ITA simvastatin SUN PHARMACEUTICAL IND.EU.B.V. film-coated tablet 40mg/;;;SIMVASTATINA SUN;SIMVASTATINA SUN film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;SUN PHARMACEUTICAL IND.EU.B.V.;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37206392;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin SANDOZ SpA film-coated tablet 28 x 40mg/;ITA simvastatin SANDOZ SpA film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;177;ITA simvastatin SANDOZ SpA film-coated tablet 40mg/;ITA simvastatin SANDOZ SpA film-coated tablet 40mg/;;;SIMVASTATINA SANDOZ;SIMVASTATINA SANDOZ film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;SANDOZ SpA;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37213434;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin SANDOZ SpA film-coated tablet 28 x 40mg/;ITA simvastatin SANDOZ SpA film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;178;ITA simvastatin SANDOZ SpA film-coated tablet 40mg/;ITA simvastatin SANDOZ SpA film-coated tablet 40mg/;;;SIMVASTATINA HEXAL;SIMVASTATINA HEXAL film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;SANDOZ SpA;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37328046;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin ACCORD HEALTHCARE SLU film-coated tablet 28 x 40mg/;ITA simvastatin ACCORD HEALTHCARE SLU film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;179;ITA simvastatin ACCORD HEALTHCARE SLU film-coated tablet 40mg/;ITA simvastatin ACCORD HEALTHCARE SLU film-coated tablet 40mg/;;;SIMVASTATINA ACCORD;SIMVASTATINA ACCORD film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;ACCORD HEALTHCARE SLU;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37367051;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin LABORATORI ALTER Srl film-coated tablet 28 x 40mg/;ITA simvastatin LABORATORI ALTER Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;180;ITA simvastatin LABORATORI ALTER Srl film-coated tablet 40mg/;ITA simvastatin LABORATORI ALTER Srl film-coated tablet 40mg/;;;SIMVASTATINA ALTER;SIMVASTATINA ALTER film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;LABORATORI ALTER Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37398118;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin MYLAN SpA film-coated tablet 28 x 40mg/;ITA simvastatin MYLAN SpA film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;181;ITA simvastatin MYLAN SpA film-coated tablet 40mg/;ITA simvastatin MYLAN SpA film-coated tablet 40mg/;;;SIMVASTATINA MYLAN GENERICS;SIMVASTATINA MYLAN GENERICS film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;MYLAN SpA;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37412273;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin EG SpA film-coated tablet 28 x 40mg/;ITA simvastatin EG SpA film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;182;ITA simvastatin EG SpA film-coated tablet 40mg/;ITA simvastatin EG SpA film-coated tablet 40mg/;;;SIMVASTATINA EG;SIMVASTATINA EG film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;EG SpA;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37528395;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin ARISTO PHARMA GMBH film-coated tablet 28 x 40mg/;ITA simvastatin ARISTO PHARMA GMBH film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;183;ITA simvastatin ARISTO PHARMA GMBH film-coated tablet 40mg/;ITA simvastatin ARISTO PHARMA GMBH film-coated tablet 40mg/;;;SIMVASTATINA ARISTO;SIMVASTATINA ARISTO film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;ARISTO PHARMA GMBH;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37593302;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin ZENTIVA ITALIA Srl film-coated tablet 28 x 40mg/;ITA simvastatin ZENTIVA ITALIA Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;184;ITA simvastatin ZENTIVA ITALIA Srl film-coated tablet 40mg/;ITA simvastatin ZENTIVA ITALIA Srl film-coated tablet 40mg/;;;SIMVASTATINA ZENTIVA;SIMVASTATINA ZENTIVA film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;ZENTIVA ITALIA Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37708258;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin KRKA D.D.NOVO MESTO film-coated tablet 28 x 40mg/;ITA simvastatin KRKA D.D.NOVO MESTO film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;185;ITA simvastatin KRKA D.D.NOVO MESTO film-coated tablet 40mg/;ITA simvastatin KRKA D.D.NOVO MESTO film-coated tablet 40mg/;;;SIMVASTATINA KRKA;SIMVASTATINA KRKA film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;KRKA D.D.NOVO MESTO;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
37809302;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin ALMUS Srl film-coated tablet 28 x 40mg/;ITA simvastatin ALMUS Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;186;ITA simvastatin ALMUS Srl film-coated tablet 40mg/;ITA simvastatin ALMUS Srl film-coated tablet 40mg/;;;SIMVASTATINA ALMUS;SIMVASTATINA ALMUS film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;ALMUS Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
38051090;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin PENSA PHARMA SpA film-coated tablet 28 x 40mg/;ITA simvastatin PENSA PHARMA SpA film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;187;ITA simvastatin PENSA PHARMA SpA film-coated tablet 40mg/;ITA simvastatin PENSA PHARMA SpA film-coated tablet 40mg/;;;SIMVASTATINA PENSA;SIMVASTATINA PENSA film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;PENSA PHARMA SpA;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
38561039;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin TECNIGEN Srl film-coated tablet 28 x 40mg/;ITA simvastatin TECNIGEN Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;188;ITA simvastatin TECNIGEN Srl film-coated tablet 40mg/;ITA simvastatin TECNIGEN Srl film-coated tablet 40mg/;;;SIMVASTATINA TECNIGEN;SIMVASTATINA TECNIGEN film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;TECNIGEN Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
38770210;SIMVASTATINA*28 cpr riv 40 mg;;;;;;;;ITA simvastatin AUROBINDO PHARMA ITALIA Srl film-coated tablet 28 x 40mg/;ITA simvastatin AUROBINDO PHARMA ITALIA Srl film-coated tablet 28 x 40mg/;;;;;28;;28;;;;;;;;;;;;;;10221000;Film-coated tablet;;;;15054000;tablet;;;;;;;189;ITA simvastatin AUROBINDO PHARMA ITALIA Srl film-coated tablet 40mg/;ITA simvastatin AUROBINDO PHARMA ITALIA Srl film-coated tablet 40mg/;;;SIMVASTATINA AUROBINDO;SIMVASTATINA AUROBINDO film-coated tablet 40mg/;C10AA01;Simvastatin;;10221000;Film-coated tablet;;;AUROBINDO PHARMA ITALIA Srl;;;;;;ITA;simvastatin film-coated tablet 40mg/;;simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;;;;;15054000;tablet;;;;20053000;Oral use;100000073619;;;;;;;100000091786;PAI;100000091786;simvastatin;;100000091786;simvastatin;;;;;;;;;;;;;;;;;40;mg;;;;;40;mg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;simvastatin oral 40mg/;;;;;;;;;;;;oral;simvastatin oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
